id,news,url,label
235,ထိုင်းနိုင်ငံမှာ မြန်မာဒုက္ခသည်စခန်းမီးလောင်ခဲ့တဲ့ဓာတ်ပုံဖြစ်ပြီး AA က မီးရှို့ဖျက်ဆီးလိုက်တဲ့ ပရဟိတကျောင်းမဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.32JH2XG,Fake
236,အီတလီနိုင်ငံမှာ ကျောက်ခဲမိုးရွာသွန်းတဲ့ဗီဒီယို မဟုတ်ပါ,https://factcheckmyanmar.afp.com/doc.afp.com.32JC6KT,Fake
237,အဆိုတော် Harry Styles က အမေရိကန်အထက်လွှတ်တော်အမတ် Ted Cruz ကိုအနမ်းပေးခဲ့တယ်ဆိုတဲ့ သရော်စာပို့စ်ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.32HZ494,Fake
238,လိပ်ကျွန်းလူသတ်မှုနဲ့ ထောင်ဒဏ်ကျခံနေရတဲ့ မြန်မာနှစ်ဦးကို ထိုင်းဘုရင် လွတ်ငြိမ်းချမ်းသာခွင့်ပေးလိုက်ပြီဆိုတဲ့ အချက်အလက်အမှား ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.32HH8NC,Fake
239,ဗျိုင်းတွေမှာ အဖိုမရှိ အမပဲရှိတယ် ဆိုတဲ့ပို့စ်တွေ မှားယွင်းပျံ့နှံ့,http://factcheckmyanmar.afp.com/doc.afp.com.32H46HV,Fake
240,၂၀၂၂ ခုနှစ် စက်သုံးဆီစျေးတက်မှုကြောင့်ဖြစ်တဲ့ ဘင်္ဂလားဒေ့ရှ်နိုင်ငံကဆန္ဒပြပွဲဆိုပြီး ဗီဒီယိုအဟောင်းမှားယွင်းပျံနှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.32H46UD,Fake
241,ရွေးကောက်ပွဲအတွက် စစ်ကိုင်းထိုးစစ်ကြောင့် ဗိုလ်နဂါး လက်နက်ချဖို့ လေသံပြောင်းဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/22/%e1%80%9b%e1%80%bd%e1%80%b1%e1%80%b8%e1%80%80%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%95%e1%80%bd%e1%80%b2%e1%80%a1%e1%80%90%e1%80%bd%e1%80%80%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%ad/,Fake
242,ကျောက်ဖြူမြို့နယ်က ကျေးရွာကို အေအေဖက်ကနေ ဗုံးကြဲလို့ ပြည်သူများထိခိုက်မှုရှိဆိုကာ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/24/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%96%e1%80%bc%e1%80%b0%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%80-%e1%80%80%e1%80%bb%e1%80%b1%e1%80%b8/,Fake
243,ဒီးမော့ဆိုမြို့ကို စစ်တပ်က အပြည့်အဝပြန်လည်ထိန်းချုပ်လိုက်ပြီဟု ဓာတ်ပုံနဲ့တကွ စစ်ကောင်စီ ဝါဒဖြန့်ချိတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/20/%e1%80%92%e1%80%ae%e1%80%b8%e1%80%99%e1%80%b1%e1%80%ac%e1%80%b7%e1%80%86%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%90/,Fake
244,မော်ချီးဖက် လေကြောင်းတိုက်ခိုက်မှုအတွင်း KNDF ( ၁၇) ဦးသေဆုံးဆိုပြီး ဗီဒီယိုနဲ့ စစ်ကောင်စီ ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/08/19/%e1%80%99%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ae%e1%80%b8%e1%80%96%e1%80%80%e1%80%ba-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad/,Fake
245,ထိုင်းမှာ အထောက်အထားလုပ်ချိန် မြန်မာငါးရာကျော် HIV ပိုးတွေ့တယ်ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/14/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%a1%e1%80%91%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%a1%e1%80%91%e1%80%ac%e1%80%b8%e1%80%9c%e1%80%af%e1%80%95/,Fake
246,တမူးလမ်းပိုင်းတွင် ခရီးသည်ကားတွေကို NUGလက်အောက်ခံ PDFတွေက ဓါးပြတိုက်ဆိုပြီး ဓာတ်ပုံဟောင်းနှစ်ပုံဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/08/12/%e1%80%90%e1%80%99%e1%80%b0%e1%80%b8%e1%80%9c%e1%80%99%e1%80%ba%e1%80%b8%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%81%e1%80%9b%e1%80%ae%e1%80%b8/,Fake
247,ထူးချောင်းဖက် လေကြောင်းတိုက်ခိုက်မှုအတွင်း KNDF၊KNPP၊PDF ( ၂၀) ကျော်သေဆုံးဆိုပြီး စစ်ကောင်စီ ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/08/07/%e1%80%91%e1%80%b0%e1%80%b8%e1%80%81%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%96%e1%80%80%e1%80%ba-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8/,Fake
248,နေပြည်တော် ၊ ပုဗ္ဗသီရိ ညစျေးအနီး ပန်းခြံတွင် ထားရှိသော ဗိုလ်ချုပ်အောင်ဆန်း ကြေးရုပ်ထု ပျောက်ဆုံးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/01/%e1%80%94%e1%80%b1%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba-%e1%81%8a-%e1%80%95%e1%80%af%e1%80%97%e1%80%b9%e1%80%97%e1%80%9e%e1%80%ae%e1%80%9b%e1%80%ad-%e1%80%8a/,Fake
249,အရပ်သား၅ဦးကိုသတ်ဖြတ်ခဲ့တဲ့ရုပ်သံဟောင်းကို အသုံးပြုပြီး PDFတွေကျူးလွန်တယ်လို့ စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/20/%e1%80%a1%e1%80%9b%e1%80%95%e1%80%ba%e1%80%9e%e1%80%ac%e1%80%b8%e1%81%85%e1%80%a6%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af%e1%80%9e%e1%80%90%e1%80%ba%e1%80%96%e1%80%bc%e1%80%90%e1%80%ba%e1%80%81%e1%80%b2/,Fake
250,ကလေးမြို့ မြောက်ပိုင်းတိုက်နယ်ဆေးရုံကို လေကြောင်းတိုက်ခိုက်မှုအပြီး PDFဆေးရုံလို့ စစ်ကောင်စီ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/18/%e1%80%80%e1%80%9c%e1%80%b1%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7-%e1%80%99%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90/,Fake
251,စစ်ကောင်စီက အမျိုးသမီးစစ်မှုထမ်းခေါ်နေတာမျိုးမရှိဘူးဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/08/18/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%80-%e1%80%a1%e1%80%99%e1%80%bb%e1%80%ad%e1%80%af%e1%80%b8%e1%80%9e%e1%80%99%e1%80%ae%e1%80%b8%e1%80%85/,Fake
252,လူသတ်မှု ၃၀ကျော်၊ မုဒိမ်းမှု နှစ်ဒါဇင် ကျူးလွန်ခဲ့သော ဒုစရိုက်ဂိုဏ်းသားကို PDF ဟု တံဆိပ်ကပ်၍ စစ်လော်ဘီများ သတင်းအမှားဖြန့်ဝေနေ,https://myanmarfactcheckingnetwork.org/2025/08/13/%e1%80%9c%e1%80%b0%e1%80%9e%e1%80%90%e1%80%ba%e1%80%99%e1%80%be%e1%80%af-%e1%81%83%e1%81%80%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%ba%e1%81%8a-%e1%80%99%e1%80%af%e1%80%92%e1%80%ad%e1%80%99%e1%80%ba/,Fake
253,ဘင်္ဂလားဒေ့ရ်ုနိုင်ငံသား ၅ဦးကို အေအေအဖွဲ့ကနေ ပြန်ပေးဆွဲဆိုကာ သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/19/%e1%80%98%e1%80%84%e1%80%ba%e1%80%b9%e1%80%82%e1%80%9c%e1%80%ac%e1%80%b8%e1%80%92%e1%80%b1%e1%80%b7%e1%80%9b%e1%80%ba%e1%80%af%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%9e/,Fake
254,ဧရာဝတီမြစ်ထဲတွင် စစ်သင်္ဘောများ ပစ်ခတ်နစ်မြုပ်ခံရမှုသည် ဂျင်းသတင်းများသာဖြစ်ဟု စစ်လော်ဘီများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/26/%e1%80%a7%e1%80%9b%e1%80%ac%e1%80%9d%e1%80%90%e1%80%ae%e1%80%99%e1%80%bc%e1%80%85%e1%80%ba%e1%80%91%e1%80%b2%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%9e%e1%80%84%e1%80%ba/,Fake
255,ဖားကန့် ကျောက်စိမ်းလုပ်ကွက်ပေါက်ကွဲမှု PDF များလက်ချက်ဟု စစ်တပ်လော်ဘီများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/07/%e1%80%96%e1%80%ac%e1%80%b8%e1%80%80%e1%80%94%e1%80%b7%e1%80%ba-%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%85%e1%80%ad%e1%80%99%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%95%e1%80%ba/,Fake
256,ပါကစ္စတန်က အိန္ဒိယတိုက်လေယာဉ်တွေကို ပစ်ချခဲ့တယ်ဆိုတဲ့ ရုပ်သံဖိုင်သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/05/08/%e1%80%95%e1%80%ab%e1%80%80%e1%80%85%e1%80%b9%e1%80%85%e1%80%90%e1%80%94%e1%80%ba%e1%80%80-%e1%80%a1%e1%80%ad%e1%80%94%e1%80%b9%e1%80%92%e1%80%ad%e1%80%9a%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba/,Fake
257,မြင်းမူမြို့တွင် ရွှေထည်ပစ္စည်းများ ဓားပြတိုက်မှု NUG စေခိုင်းခြင်းဟု စစ်တပ်ထောက်ခံသူများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/08/%e1%80%99%e1%80%bc%e1%80%84%e1%80%ba%e1%80%b8%e1%80%99%e1%80%b0%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%9b%e1%80%bd%e1%80%be%e1%80%b1%e1%80%91%e1%80%8a/,Fake
258,လုပ်ကြံဖန်တီးထားတဲ့ အကြောင်းအရာ အချက်အလက် အမှား များဖြင့် NUG ကျန်းမာရေး ဝန်ကြီး ဒေါက်တာဇော်ဝေစိုး အား ပုဂ္ဂိုလ်ရေး တိုက်ခိုက်,http://myanmarfactcheckingnetwork.org/2025/04/30/%E1%80%9C%E1%80%AF%E1%80%95%E1%80%BA%E1%80%80%E1%80%BC%E1%80%B6%E1%80%96%E1%80%94%E1%80%BA%E1%80%90%E1%80%AE%E1%80%B8%E1%80%91%E1%80%AC%E1%80%B8%E1%80%90%E1%80%B2%E1%80%B7-%E1%80%A1%E1%80%80%E1%80%BC/,Fake
259,ဖိလစ်ပိုင်က ဗီဒီယိုဖိုင်အဟောင်းကို ပြုပြင်၍ ဗန်းမော်မြို့ တိုက်ပွဲအခြေအနေဟု သတင်းအမှားများ ပျံ့နှံ့နေ,https://myanmarfactcheckingnetwork.org/2025/04/28/%e1%80%96%e1%80%ad%e1%80%9c%e1%80%85%e1%80%ba%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%80-%e1%80%97%e1%80%ae%e1%80%92%e1%80%ae%e1%80%9a%e1%80%ad%e1%80%af%e1%80%96%e1%80%ad%e1%80%af%e1%80%84/,Fake
260,ထိုင်းသင်္ကြန်မှာ မြန်မာအချင်းချင်း ဓားထိုးမှုဖြစ်စဉ်အပေါ် တော်လှန်ရေးတံဆိပ်ကပ်ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/04/21/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9e%e1%80%84%e1%80%ba%e1%80%b9%e1%80%80%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99/,Fake
261,ဘီးလင်း၊ မင်းစောရွာဘုန်းကြီးကျောင်း လေကြောင်းတိုက်ခိုက်ခံရမှုအပေါ် စစ်ကောင်စီကတန်ပြန်လွှင့်သည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/04/20/%e1%80%98%e1%80%ae%e1%80%b8%e1%80%9c%e1%80%84%e1%80%ba%e1%80%b8%e1%81%8a-%e1%80%99%e1%80%84%e1%80%ba%e1%80%b8%e1%80%85%e1%80%b1%e1%80%ac%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%98%e1%80%af%e1%80%94%e1%80%ba/,Fake
