id,news,url,label,source_domain
263,မံစီတွင် ဒေသခံပြည်သူများကို KIA နှင့် PDF က လူသားဒိုင်းအဖြစ် အသုံးချ‌နေသောကြောင့် သေဆုံးသူများဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/12/11/%e1%80%99%e1%80%b6%e1%80%85%e1%80%ae%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%92%e1%80%b1%e1%80%9e%e1%80%81%e1%80%b6%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%9e%e1%80%b0%e1%80%99%e1%80%bb%e1%80%ac/,1,myanmarfactcheckingnetwork.org
264,ဥရောပတွင် ပထမဆုံးအကြိမ် နေ့အလိုက် ဗိုင်းရပ်စ်ကူးစက်ခံရသူ...,https://news-eleven.com/article/195172,0,news-eleven.com
265,ရေစကြိုမြိုနယ်၊ရေလည်ကျွန်းမြေစွန်းတော်တိုက်ပွဲမှာ အကြမ်းဖက် အမျာအပြားသေဆုံး ဆိုပြီး ဝါဒဖြန့်ချ,https://myanmarfactcheckingnetwork.org/2025/03/10/%e1%80%9b%e1%80%b1%e1%80%85%e1%80%80%e1%80%bc%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%94%e1%80%9a%e1%80%ba%e1%81%8a%e1%80%9b%e1%80%b1%e1%80%9c%e1%80%8a%e1%80%ba%e1%80%80%e1%80%bb/,1,myanmarfactcheckingnetwork.org
266,■ အိန္ဒိယနှင့် ပါကစ္စတန်နယ်စပ်တွင် လက်နက်ကြီးများဖြင့်...,https://news-eleven.com/article/302542,0,news-eleven.com
267,မိုးကုတ်မှာ TNLA က ဆင်တွေကို သုံးပြီး လက်နက်ခဲယမ်းတွေ စုဆောင်းနေတယ်ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/10/05/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-tnla-%e1%80%80-%e1%80%86%e1%80%84%e1%80%ba%e1%80%90%e1%80%bd%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af/,1,myanmarfactcheckingnetwork.org
268,စက်တင်ဘာ ၂၅ ရက်တွင် ကမ္ဘာ့ရွှေစျေး တစ်အောင်စလျှင် ၁၉၂၃ ဒေါ်လာ ဝန်းကျင်ရှိပြီး ရန်ကုန်ရွှေအသင်းက တစ်ကျပ်သားလျှင် ကျပ် ၂၂၆၅၅၀၀ ဝန်းကျင် စျေးသတ်မှတ်ခဲ့,https://news-eleven.com/article/254176,0,news-eleven.com
269,ဗိုလ်ချုပ်မှူးကြီးသန်းရွှေ(ငြိမ်း)၏ သားမက်ဖြစ်သူ ဒေါက်တာနေစိုးမောင်အား ပြည်ကြီးတံခွန်မြို့မရဲစခန်းတွင် အမှုဖွင့်ဖမ်းဆီး,https://news-eleven.com/article/296809,0,news-eleven.com
270,သင်္ကြန်ပွဲတော်ကို ထိုင်းရော မြန်မာမှာပါ ဖျက်သိမ်းလိုက်တဲ့ သတင်းတု,https://bur.mizzima.com/2025/04/01/51835,1,bur.mizzima.com
271,လူဆိုးဂိုဏ်းဆန်ဆန် ရာဇဝတ်မှုများကို နှိမ်နင်းရန်...,https://news-eleven.com/article/123573,0,news-eleven.com
272,တိုက်ပွဲရှောင် ဖယ်ခုံမြို့ ပြည်သူတွေ မြို့ထဲပြန်လည်ဝင်ရောက်လာတာကြောင့် ဖယ်ခုံမြို့မစျေး ပြန်လည်ဖွင့်လှစ်သွားမည် ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/04/24/%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%95%e1%80%bd%e1%80%b2%e1%80%9b%e1%80%be%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba-%e1%80%96%e1%80%9a%e1%80%ba%e1%80%81%e1%80%af%e1%80%b6%e1%80%99%e1%80%bc/,1,myanmarfactcheckingnetwork.org
273,မုဒိမ်းမှုများပြားလာခြင်းကြောင့် ရခိုင်အမျိုးသမီးများ ပြည်မဘက်ကို ထွက်ပြေးမှုများပြားလာဆိုပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/03/%e1%80%99%e1%80%af%e1%80%92%e1%80%ad%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%be%e1%80%af%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8%e1%80%95%e1%80%bc%e1%80%ac%e1%80%b8%e1%80%9c%e1%80%ac%e1%80%81%e1%80%bc/,1,myanmarfactcheckingnetwork.org
274,ထိုင်းရောက် မြန်မာများ တင်းကြပ်စွာ ဖမ်းဆီးစစ်ဆေးခံရမှု NUG/PDF ‌ထောက်ပို့များကြောင့်ဟု စစ်တပ်ဝါဒဖြန့်သူများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/02/26/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba-%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%ac%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8-%e1%80%90/,1,myanmarfactcheckingnetwork.org
275,သံချပ်ကာယာဉ်လွှဲပြောင်းခြင်းနဲ့ နယ်စပ်လုံခြုံရေးကင်းလှည့်ခြင်း ဓာတ်ပုံဟောင်းတွေကို ထိုင်းနိုင်ငံက စစ်ရေးပြင်ဆင်နေမှုဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.36YA6FM,1,factcheckmyanmar.afp.com
276,အမေရိကန်နိုင်ငံ၊ Los Angeles မြို့ တောမီးလောင်မှုမှာ မီးကွင်းတဲ့အိမ်ဆိုပြီး ဘာသာအလိုက် ဖြန့်ဝေ နေတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/01/16/%e1%80%a1%e1%80%99%e1%80%b1%e1%80%9b%e1%80%ad%e1%80%80%e1%80%94%e1%80%ba%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%81%8a-los-angeles-%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af/,1,myanmarfactcheckingnetwork.org
277,ဗုံးခိုကျင်းဆီပြေးလွှားနေတယ်ဆိုပြီး လွှတ်တော်မဲခွဲဖို့ အပြေးသွားတဲ့ အစ္စရေးဝန်ကြီးချုပ်ရဲ့ဗီဒီယိုဟောင်း မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36JW8GM,1,factcheckmyanmar.afp.com
278,စင်ကာပူတွင် သန့်ရှင်းရေးစက်ရုပ်များကို စတင်သုံးစွဲ,https://news-eleven.com/article/123358,0,news-eleven.com
279,သီရိလင်္ကာတွင် ဘုရားကျောင်းနှင့် ဟိုတယ်များ၌ ပေါက်ကွဲမှုများ...,https://news-eleven.com/article/101303,0,news-eleven.com
280,မြန်မာနိုင်ငံတစ်ဝန်း စစ်ကောင်စီတပ်ဖွဲ့ဝင် ၄၃၀ ဦးသေဆုံး,https://yktnews.com/2025/08/225063/,0,yktnews.com
281,ဗဟိုဘဏ်က နိုင်ငံခြားငွေလဲနှုန်း တစ်ဒေါ်လာ ကျပ် ၂၁၀၀ သတ်မှတ်ထားပြီး ပြင်ပစျေးကွက်တွင် တစ်ဒေါ်လာ ကျပ် ၃၅၀၀ ဝန်းကျင်ရှိနေ,https://news-eleven.com/article/253583,0,news-eleven.com
282,UNDP ပါတီက ပြည်ခရိုင်ရုံးခွဲဖွင့်လှစ်ခဲ့ပြီး လွှတ်တော်သက်တမ်းနှစ်ကြိမ်ရှိပြီဖြစ်သော်လည်း ပြည်သူများ ဒုက္ခရောက်နေဆဲမို့ တရားဝင်ဆောင်ရွက်ပေးနိုင်ရေးအတွက် လွှတ်တော်တွင်းဝင်ရန် ကြိုးစားခြင်းဖြစ်ဟု ပါတီတိုင်းတာဝန်ခံ ပြောကြား,https://news-eleven.com/article/182230,0,news-eleven.com
283,လားရှိုး လေကြောင်းတိုက်ခိုက်မှုအတွင်း MNDAA တပ်ဖွဲ့မှ ခေါင်းဆောင် ၃ ဦးနှင့် တပ်သား ၄၀ ကျော်သေဆုံး သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/09/12/%e1%80%9c%e1%80%ac%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad%e1%80%af%e1%80%b8-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba/,1,myanmarfactcheckingnetwork.org
284,လိပ်ခေါင်းရောဂါကို ကုသနိုင်တယ်ဆိုတဲ့ ‘အထောက်အထားမဲ့’ ရေဆူဆေးပြားကြော်ငြာတွေ အွန်လိုင်းပေါ် ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.33NE3ML,1,factcheckmyanmar.afp.com
285,အီရန်ပြည်သူတွေအပန်းဖြေဖို့ ထရန့်ကတွင်းတူးပေးခဲ့တယ်ဆိုတဲ့ရုပ်သံဖိုင် အမှား,https://bur.mizzima.com/2025/07/01/60760,1,bur.mizzima.com
286,မိုးကုတ်မြို့ရှိ ရွှေလိပ်ပြာဟိုတယ်ဗုံးကြဲခံရမှုမှာ TNLA ( ၂၀ ) ကျော်သေဆုံးကြောင်း စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/29/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%9b%e1%80%be%e1%80%ad-%e1%80%9b%e1%80%bd%e1%80%be%e1%80%b1%e1%80%9c%e1%80%ad/,1,myanmarfactcheckingnetwork.org
287,လောက်ကိုင်မြို့ဗုံးကြဲခံရမှုကဆိုပြီး ထိုင်ဝမ်စက်ရုံမီးလောင်ကျွမ်းမှုဗီဒီယို မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36BA3GX,1,factcheckmyanmar.afp.com
288,တောင်တရုတ်ပင်လယ်တွင် ဖိလစ်ပိုင်၏ လုပ်ရပ်များသည်...,https://news-eleven.com/article/286081,0,news-eleven.com
289,ယူကရိန်းစစ်ပွဲပြီးဆုံးစေရေးအတွက် ရုရှားသမ္မတ ဗလာဒီမာပူတင်နှင့်...,https://news-eleven.com/article/305420,0,news-eleven.com
290,အိုးထိန်တွင်း လေကြောင်းဗုံးကြဲမှုတွင် စစ်ကောင်စီနှင့် လော်ဘီများ၏ သတင်းမှားအမျိုးမျိုးနှင့် ဝါဒဖြန့်မှုများ,https://bur.mizzima.com/2025/05/18/56263,1,bur.mizzima.com
291,ဘန်ကောက်စစ်ဘေးရှောင်စခန်းတွင် လက်နက်များထုတ်လုပ်မှုကြောင့် စစ်ကောင်စီတပ်က ဗုံးကြဲဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/11/23/%e1%80%98%e1%80%94%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%85%e1%80%85%e1%80%ba%e1%80%98%e1%80%b1%e1%80%b8%e1%80%9b%e1%80%be%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%81/,1,myanmarfactcheckingnetwork.org
292,သံတွဲမြို့နယ်က အေအေတပ်သားတွေရှိတဲ့နေရာကို လေကြောင်းတိုက်ခိုက်ဆိုကာ စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/12/%e1%80%9e%e1%80%b6%e1%80%90%e1%80%bd%e1%80%b2%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%80-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%90%e1%80%95%e1%80%ba%e1%80%9e/,1,myanmarfactcheckingnetwork.org
293,ပဲခူးမှာ ကျောင်းသား ပြန်ပေးဆွဲအသတ်ခံရမှုကို နိုင်ငံရေးခံယူချက်မတူလို့ သတ်တာဆိုပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/29/%e1%80%95%e1%80%b2%e1%80%81%e1%80%b0%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9e%e1%80%ac%e1%80%b8-%e1%80%95%e1%80%bc%e1%80%94%e1%80%ba/,1,myanmarfactcheckingnetwork.org
294,ကျောက်တော်မြို့က အေအေရဲ့ တပ်တော်နေ့ ပွဲကျင်းပမဲ့နေရာကို လေကြောင်းကနေ ဗုံးကြဲခဲ့ဆိုပြီး စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/04/15/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%9b%e1%80%b2/,1,myanmarfactcheckingnetwork.org
295,ပို့ကုန်လိုင်စင်လျှောက်ထားမှုတွင် ပို့ကုန်လိုင်စင်/ပါမစ်များ၏သက်တမ်းကို နှစ်လအဖြစ် ပြင်ဆင်သတ်မှတ်မည်ဖြစ်ကြောင်း စီးပွား/ကူးသန်း အသိပေး,https://news-eleven.com/article/289141,0,news-eleven.com
296,CDF ဟားခါးက မူးယစ်ဆေးသယ်တယ်ဆိုတဲ့ ဗီဒီယိုအတု,https://bur.mizzima.com/2025/07/20/62620,1,bur.mizzima.com
297,AA တပ်ဖွဲ့ဝင်များကျူးလွန်ခဲ့သော စစ်ရာဇဝတ်မှုများကို စုံစမ်းစစ်ဆေးပေးရန် Fortify Rights လူ့အခွင့်အရေးအဖွဲ့က ICC ထံတောင်းဆို,https://news-eleven.com/article/299632,0,news-eleven.com
298,မင်းအောင်လှိုင်က မြန်မာနိုင်ငံတွင်း အခြေအနေများ ထိမ်းသိမ်းနိုင်ခြင်းမရှိတော့လျှင် တရုတ်စစ်တပ်က ဝင်ရောက်ကျုးကျော်ရနိုင်သည်ဟု တရုတ်အစိုးရပိုင် မီဒီယာတစ်ခုက ခြိမ်းခြောက်,https://yktnews.com/2024/05/162688/,0,yktnews.com
299,၁၉၆၅ ခုနှစ်၊ အင်ဒိုနီးရှားမှာ ဗုဒ္ဓဘာသာဝင် ၈ သန်းကျော် သတ်ဖြတ်ခံရတယ်ဆိုတဲ့ ပို့စ်အမှားတွေ ပျံ့နှံ့,http://factcheckmyanmar.afp.com/doc.afp.com.34MG7P4,1,factcheckmyanmar.afp.com
